,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
254,TFT7_Augment_RagewingScorch,TFT7_Augment_BandOfThieves1,TFT6_Augment_SecondWind1,7,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_FrozenHeart']","['TFT7_Xayah', 1, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_Redemption', 'TFT_Item_WarmogsArmor', 'noItems']",,,,,
255,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Weakspot,TFT6_Augment_VerdantVeil,7,"['TFT7_Sett', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Twitch', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_Redemption', 'TFT_Item_IonicSpark', 'TFT_Item_RedBuff']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,,,
256,TFT7_Augment_EvokerEssenceTheft,TFT6_Augment_ThriftShop,TFT6_Augment_Meditation2,8,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_DragonGreen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
257,TFT6_Augment_SalvageBin,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_Ascension,7,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_GiantsBelt', 'TFT_Item_DragonsClaw']",,,,,
258,TFT7_Augment_ClutteredMind,TFT6_Augment_SecondWind2,TFT6_Augment_PortableForge,1,"['TFT7_Thresh', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_ThiefsGloves', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']","['TFT7_Pyke', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_IonicSpark', 'TFT4_Item_OrnnInfinityForce']",,,,
259,TFT6_Augment_TrueTwos,TFT6_Augment_ItemGrabBag2,TFT6_Augment_CelestialBlessing2,2,"['TFT7_Sylas', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_HextechGunblade', 'TFT_Item_UnstableConcoction', 'TFT_Item_StatikkShiv']","['TFT7_Yasuo', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff']","['TFT7_Bard', 2, 'TFT7_Item_BruiserEmblemItem', 'noItems', 'noItems']","['TFT7_AoShin', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_HextechGunblade', 'TFT_Item_ArchangelsStaff']",,,,,
260,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Weakspot,TFT7_Augment_CannoneerEmblem,2,"['TFT7_Heimerdinger', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Corki', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonPurple', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_BFSword', 'TFT_Item_LastWhisper']","['TFT7_Sona', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_StatikkShiv', 'TFT_Item_JeweledGauntlet']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
261,TFT6_Augment_ClearMind,TFT6_Augment_PandorasItems,TFT7_Augment_BruiserTrait,2,"['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 1, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'TFT_Item_TitanicHydra', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade', 'TFT_Item_RunaansHurricane']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart', 'TFT_Item_WarmogsArmor']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_Quicksilver', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,
262,TFT7_Augment_FirstAidKit2,TFT6_Augment_ForceOfNature,TFT6_Augment_ItemGrabBag1,6,"['TFT7_Nidalee', 1, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_DragonsClaw', 'TFT_Item_TitansResolve']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,
263,TFT7_Augment_MageEmblem2,TFT7_Augment_FirstAidKit2,TFT6_Augment_CyberneticUplink3,1,"['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest']","['TFT7_Neeko', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_TitanicHydra', 'TFT_Item_FrozenHeart']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_UnstableConcoction']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AoShin', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_HextechGunblade', 'TFT7_Item_MageEmblemItem']","['TFT7_Soraka', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']",,,,,
264,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_JeweledLotus,TFT6_Augment_WindfallPlusPlus,2,,,,,,,,,,,,
265,TFT7_Augment_AFK,TFT6_Augment_Ascension,TFT7_Augment_BestFriends2,3,"['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Anivia', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff', 'TFT_Item_RapidFireCannon']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_RedBuff', 'TFT_Item_Redemption', 'TFT_Item_Redemption']","['TFT7_Yasuo', 1, 'TFT_Item_BFSword', 'TFT_Item_UnstableConcoction', 'noItems']",,,,
266,TFT7_Augment_GuildLoot,TFT7_Augment_GuildEmblem2,TFT7_Augment_GuildGearUpgrades,5,"['TFT7_Leona', 2, 'TFT7_Item_EvokerEmblemItem', 'noItems', 'noItems']","['TFT7_Sejuani', 1, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Yone', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_IonicSpark', 'TFT_Item_WarmogsArmor', 'TFT_Item_Bloodthirster']","['TFT7_Hecarim', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Talon', 1, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_GiantsBelt', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_MadredsBloodrazor', 'TFT7_Item_GuildEmblemItem', 'TFT_Item_ArchangelsStaff']","['TFT7_Yasuo', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor']",,,,
267,TFT6_Augment_SecondWind2,TFT6_Augment_CelestialBlessing1,TFT6_Augment_Ascension,2,"['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_RedBuff', 'TFT_Item_HextechGunblade', 'TFT_Item_Deathblade']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade']","['TFT7_Yasuo', 1, 'TFT_Item_Quicksilver', 'TFT_Item_RapidFireCannon', 'TFT_Item_GuardianAngel']",,,,,
268,TFT7_Augment_GuildEmblem,TFT7_Augment_MageConference,TFT7_Augment_MageEmblem,7,"['TFT7_Sejuani', 2, 'TFT_Item_TitanicHydra', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor']","['TFT7_Ornn', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_HextechGunblade', 'TFT_Item_JeweledGauntlet']",,,,,
269,TFT7_Augment_GuildTrait,TFT7_Augment_LastStand,TFT6_Augment_Diversify2,8,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuardianAngel']","['TFT7_Ornn', 1, 'TFT_Item_RedBuff', 'TFT_Item_LocketOfTheIronSolari', 'noItems']",,,,,
270,TFT6_Augment_CyberneticShell2,TFT6_Augment_ItemGrabBag1,TFT6_Augment_TomeOfTraits1,3,"['TFT7_Lillia', 3, 'TFT_Item_IonicSpark', 'TFT_Item_JeweledGauntlet', 'TFT_Item_StatikkShiv']","['TFT7_Shen', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_Braum', 1, 'TFT_Item_NegatronCloak', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_RunaansHurricane', 'TFT7_Item_CavalierEmblemItem']","['TFT7_Diana', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper', 'noItems']",,,,,
271,TFT6_Augment_PortableForge,TFT6_Augment_LudensEcho3,TFT6_Augment_ThrillOfTheHunt2,1,"['TFT7_Karma', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_JeweledGauntlet']","['TFT7_Ezreal', 3, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Leona', 2, 'TFT4_Item_OrnnEternalWinter', 'TFT_Item_IonicSpark', 'TFT_Item_RedBuff']","['TFT7_Taric', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitanicHydra', 'TFT_Item_Shroud']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_DragonGreen', 1, 'TFT_Item_TitansResolve', 'noItems', 'noItems']",,,,,
272,TFT6_Augment_Ascension,TFT6_Augment_WindfallPlus,TFT7_Augment_UrfsGrabBag1,6,"['TFT7_Vladimir', 3, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'TFT7_Item_MageEmblemItem', 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet']","['TFT7_Nami', 3, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Illaoi', 3, 'TFT_Item_TitansResolve', 'TFT_Item_RedBuff', 'TFT_Item_ChainVest']","['TFT7_AurelionSol', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_StatikkShiv', 'TFT_Item_UnstableConcoction']",,,,,
273,TFT6_Augment_RichGetRicher,TFT6_Augment_MakeshiftArmor2,TFT7_Augment_UrfsGrabBag1,2,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_IonicSpark', 'TFT_Item_WarmogsArmor', 'TFT_Item_TitanicHydra']","['TFT7_DragonPurple', 2, 'TFT_Item_UnstableConcoction', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_Shroud', 'TFT_Item_NeedlesslyLargeRod', 'noItems']","['TFT7_Yasuo', 2, 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_TitansResolve', 'TFT_Item_FrozenHeart']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_HextechGunblade', 'TFT_Item_GuardianAngel']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
274,TFT7_Augment_DragonmancerEmblem2,TFT7_Augment_TomeOfTraits2,TFT7_Augment_UrfsGrabBag1,8,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Aatrox', 2, 'TFT7_Item_DragonmancerEmblemItem', 'noItems', 'noItems']","['TFT7_Kayn', 1, 'TFT7_Item_DragonmancerEmblemItem', 'noItems', 'noItems']","['TFT7_Ashe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT7_Item_RagewingEmblemItem', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleGamblersBlade']","['TFT7_Volibear', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_Quicksilver', 'TFT_Item_InfinityEdge', 'TFT_Item_SeraphsEmbrace']",,,,
275,TFT6_Augment_MetabolicAccelerator,TFT6_Augment_TargetDummies,TFT6_Augment_MaxLevel10,6,"['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Corki', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 2, 'TFT_Item_TitansResolve', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
276,TFT7_Augment_AxiomArc2,TFT6_Augment_ItemGrabBag1,TFT6_Augment_CelestialBlessing2,2,"['TFT7_Heimerdinger', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_IonicSpark', 'TFT_Item_Redemption']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_LastWhisper', 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster']","['TFT7_AoShin', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon']","['TFT7_Soraka', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
277,TFT6_Augment_TradeSector,TFT6_Augment_SecondWind2,TFT6_Augment_ComponentGrabBag,1,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_Redemption', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
278,TFT6_Augment_TinyTitans,TFT6_Augment_BinaryAirdrop,TFT6_Augment_RadiantRelics,7,"['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT5_Item_ThiefsGlovesRadiant', 'TFT5_Item_QuicksilverRadiant', 'TFT5_Item_BrambleVestRadiant']","['TFT7_Neeko', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw', 'TFT_Item_Redemption']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor']","['TFT7_Soraka', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_TitansResolve']",,,,,
279,TFT7_Augment_MirageHallucinate,TFT7_Augment_PandorasBench,TFT6_Augment_JeweledLotus,8,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_GiantsBelt', 'noItems']","['TFT7_Hecarim', 1, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_Deathblade', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Quicksilver', 'TFT_Item_RapidFireCannon']",,,,,,
280,TFT6_Augment_LudensEcho2,TFT6_Augment_PortableForge,TFT6_Augment_TomeOfTraits1,2,"['TFT7_Sejuani', 2, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_BrambleVest', 'TFT_Item_TitansResolve']","['TFT7_Hecarim', 2, 'TFT_Item_Quicksilver', 'TFT_Item_StatikkShiv', 'TFT_Item_DragonsClaw']","['TFT7_Talon', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_Quicksilver', 'TFT7_Item_SwiftshotEmblemItem', 'TFT4_Item_OrnnInfinityForce']","['TFT7_Yasuo', 2, 'TFT_Item_PowerGauntlet', 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_DragonsClaw']","['TFT7_Bard', 1, 'TFT_Item_RapidFireCannon', 'TFT_Item_BFSword', 'noItems']",,,,
281,TFT6_Augment_CelestialBlessing3,TFT7_Augment_CavalierForAllUnits,TFT6_Augment_TomeOfTraits1,4,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Bloodthirster']","['TFT7_Hecarim', 2, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_TearOfTheGoddess', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff', 'TFT_Item_InfinityEdge']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']",,,,,
282,TFT6_Augment_SecondWind1,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_Diversify2,4,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_PowerGauntlet', 'noItems']",,,,,
283,TFT7_Augment_EvokerTrait,TFT7_Augment_BandOfThieves1,TFT6_Augment_Diversify2,6,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RedBuff', 'TFT_Item_InfinityEdge']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_IonicSpark', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff']","['TFT7_Corki', 1, 'TFT_Item_RunaansHurricane', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_UnstableConcoction']","['TFT7_Sona', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_NegatronCloak', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
284,TFT7_Augment_ShapeshifterTrait,TFT6_Augment_TradeSectorPlus,TFT6_Augment_SecondWind2,2,"['TFT7_Gnar', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Redemption', 'TFT_Item_Redemption']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RunaansHurricane']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_StatikkShiv', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Redemption']",,,,,
285,TFT6_Augment_PortableForge,TFT6_Augment_PandorasItems,TFT6_Augment_ItemGrabBag1,5,"['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_HextechGunblade']","['TFT7_Ornn', 2, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'TFT_Item_TitanicHydra']","['TFT7_Sona', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_StatikkShiv', 'TFT_Item_GuinsoosRageblade']","['TFT7_Zoe', 1, 'TFT7_Item_EvokerEmblemItem', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_AurelionSol', 1, 'TFT4_Item_OrnnObsidianCleaver', 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor']",,,,,
