,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1170,TFT6_Augment_SecondWind2,TFT6_Augment_PandorasItems,TFT7_Augment_DragonmancerInspire,2,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_Chalice', 'TFT_Item_Chalice', 'TFT_Item_Chalice']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_TitansResolve']","['TFT7_Anivia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_Zephyr', 'TFT_Item_RedBuff', 'noItems']",,,,
1171,TFT6_Augment_JeweledLotus,TFT7_Augment_ThinkFast,TFT7_Augment_GadgetExpert,4,"['TFT7_Karma', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SeraphsEmbrace']","['TFT7_Leona', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_IonicSpark']","['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv']","['TFT7_LeeSin', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_UnstableConcoction', 'noItems', 'noItems']",,,,,
1172,TFT7_Augment_TempestTrait,TFT7_Augment_MirageTrait,TFT7_Augment_WarriorTiamat,7,"['TFT7_Aatrox', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 3, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv', 'TFT_Item_Bloodthirster']",,,,,,
1173,TFT7_Augment_Preparation,TFT6_Augment_CelestialBlessing1,TFT7_Augment_DragonmancerInspire,8,"['TFT7_Aatrox', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT_Item_FrozenHeart', 'TFT_Item_RabadonsDeathcap']","['TFT7_Yasuo', 1, 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge']",,,,,,
1174,TFT7_Augment_AxiomArc2,TFT6_Augment_RadiantRelics,TFT7_Augment_DragonAlliance,7,"['TFT7_Ezreal', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff', 'TFT5_Item_HandOfJusticeRadiant']","['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 1, 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve', 'TFT_Item_GuardianAngel']","['TFT7_Shyvana', 2, 'TFT_Item_Redemption', 'TFT_Item_InfinityEdge', 'noItems']",,,,,,
1175,TFT6_Augment_RichGetRicher,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_TomeOfTraits1,4,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Taric', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RabadonsDeathcap']","['TFT7_Neeko', 2, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'TFT7_Item_GuardianEmblemItem']","['TFT7_Yasuo', 1, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT7_Item_JadeEmblemItem', 'TFT_Item_TitansResolve', 'TFT_Item_BrambleVest']",,,,
1176,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_Preparation,TFT6_Augment_BlueBattery2,1,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT_Item_StatikkShiv', 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems']","['TFT7_Lulu', 3, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Anivia', 3, 'TFT_Item_JeweledGauntlet', 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor']","['TFT7_Neeko', 2, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_InfinityEdge']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
1177,TFT6_Augment_ThreesCompany,TFT7_Augment_Preparation,TFT6_Augment_ThrillOfTheHunt2,2,"['TFT7_Lillia', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_RapidFireCannon', 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor']","['TFT7_Sylas', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Diana', 3, 'TFT_Item_JeweledGauntlet', 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 2, 'TFT_Item_Zephyr', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,,
1178,TFT6_Augment_SecondWind1,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_JadeEternalProtection,5,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_MadredsBloodrazor']","['TFT7_Neeko', 1, 'TFT_Item_TitanicHydra', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve', 'TFT_Item_DragonsClaw']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
1179,TFT6_Augment_SunfireBoard,TFT6_Augment_TinyTitans,TFT6_Augment_PandorasItems,8,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor']","['TFT7_Sylas', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_ChainVest', 'noItems']","['TFT7_Sona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
1180,TFT7_Augment_CannoneerHotShot,TFT6_Augment_Weakspot,TFT6_Augment_ComponentGrabBag,6,"['TFT7_TahmKench', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_LastWhisper', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor']","['TFT7_Neeko', 1, 'TFT_Item_BrambleVest', 'TFT_Item_Zephyr', 'noItems']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_Redemption', 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
1181,TFT7_Augment_Bloodlust1,TFT6_Augment_JeweledLotus,TFT7_Augment_BestFriends2,2,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'TFT7_Item_AssassinEmblemItem', 'noItems', 'noItems']","['TFT7_Diana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_RapidFireCannon', 'TFT_Item_Bloodthirster']","['TFT7_DragonPurple', 2, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_Pyke', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_Shroud', 'TFT_Item_Quicksilver']",,,,
1182,TFT6_Augment_SalvageBin,TFT6_Augment_SecondWind2,TFT7_Augment_GadgetExpert,7,"['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_Chalice', 'TFT_Item_FrozenHeart']","['TFT7_Sylas', 2, 'TFT_Item_TitansResolve', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitanicHydra']","['TFT7_Varus', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']",,,,,,
1183,TFT7_Augment_DragonmancerTrait,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_MageEmblem2,4,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_StatikkShiv', 'TFT_Item_Deathblade']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_SpearOfShojin', 'TFT_Item_UnstableConcoction']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_LastWhisper', 'TFT7_Item_MageEmblemItem']","['TFT7_Bard', 1, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']",,,,
1184,TFT6_Augment_ThreesCompany,TFT6_Augment_TomeOfTraits1,TFT7_Augment_UrfsGrabBag1,6,"['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'TFT7_Item_AssassinEmblemItem', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_RapidFireCannon', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_IonicSpark', 'TFT_Item_DragonsClaw', 'TFT_Item_Redemption']","['TFT7_Diana', 2, 'TFT7_Item_BruiserEmblemItem', 'noItems', 'noItems']","['TFT7_Talon', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']",,,,
1185,TFT7_Augment_AxiomArc2,TFT7_Augment_LategameSpecialist,TFT7_Augment_UrfsGrabBag1,5,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Jinx', 1, 'TFT_Item_JeweledGauntlet', 'TFT7_Item_MageEmblemItem', 'TFT_Item_ArchangelsStaff']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_SparringGloves', 'TFT_Item_TitansResolve', 'TFT_Item_GargoyleStoneplate']","['TFT7_Zoe', 1, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
1186,TFT7_Augment_RagewingEmblem,TFT7_Augment_ShapeshifterTrait,TFT7_Augment_DragonmancerInspire,7,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT7_Item_RagewingEmblemItem', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_Quicksilver', 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_Redemption', 'TFT_Item_GuardianAngel', 'TFT_Item_GargoyleStoneplate']",,,,,
1187,TFT6_Augment_RichGetRicher,TFT6_Augment_PortableForge,TFT7_Augment_BruiserEmblem2,2,"['TFT7_Leona', 2, 'TFT7_Item_BruiserEmblemItem', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_Redemption', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_RedBuff', 'TFT_Item_NeedlesslyLargeRod', 'TFT_Item_Shroud']","['TFT7_Olaf', 3, 'TFT4_Item_OrnnTheCollector', 'TFT_Item_RapidFireCannon', 'TFT7_Item_CavalierEmblemItem']","['TFT7_Diana', 3, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_RapidFireCannon', 'noItems', 'noItems']",,,
1188,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_PortableForge,TFT6_Augment_FuturePeepers2,5,"['TFT7_Vladimir', 2, 'TFT5_Item_ZephyrRadiant', 'noItems', 'noItems']","['TFT7_Skarner', 2, 'TFT_Item_IonicSpark', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_Nidalee', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_Zephyr', 'TFT7_Item_EvokerEmblemItem', 'noItems']","['TFT7_AurelionSol', 1, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_JeweledGauntlet', 'TFT4_Item_OrnnTheCollector']",,,,
1189,TFT6_Augment_TargetDummies,TFT6_Augment_MakeshiftArmor2,TFT6_Augment_TomeOfTraits1,7,"['TFT7_TahmKench', 2, 'TFT7_Item_MysticEmblemItem', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_MageEmblemItem', 'TFT_Item_InfinityEdge']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_JeweledGauntlet', 'noItems']",,,
1190,TFT7_Augment_MageEmblem2,TFT6_Augment_Electrocharge2,TFT6_Augment_CyberneticUplink3,7,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'TFT_Item_BFSword', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_LastWhisper']","['TFT7_Sylas', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin']",,,,,
1191,TFT6_Augment_Electrocharge1,TFT6_Augment_JeweledLotus,TFT7_Augment_SwiftshotPressTheAttack,6,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_MadredsBloodrazor']","['TFT7_Leona', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Taric', 3, 'TFT_Item_TitanicHydra', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_TitansResolve', 'TFT_Item_IonicSpark']",,,,,,
1192,TFT7_Augment_AxiomArc1,TFT6_Augment_MaxLevel10,TFT6_Augment_ItemGrabBag1,8,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_PowerGauntlet', 'TFT_Item_Redemption', 'TFT_Item_UnstableConcoction']","['TFT7_Illaoi', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AurelionSol', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff']",,,,,
1193,TFT6_Augment_TomeOfTraits1,TFT6_Augment_TinyTitans,TFT6_Augment_ThrillOfTheHunt2,6,"['TFT7_Aatrox', 2, 'TFT_Item_StatikkShiv', 'TFT7_Item_GuardianEmblemItem', 'noItems']","['TFT7_Leona', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest']","['TFT7_Yone', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']",,,,,
1194,TFT6_Augment_LudensEcho3,TFT6_Augment_TomeOfTraits1,TFT6_Augment_SecondWind2,5,"['TFT7_Karma', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Taric', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_Redemption', 'TFT_Item_Chalice', 'TFT_Item_NeedlesslyLargeRod']","['TFT7_DragonGreen', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_SpearOfShojin', 'TFT_Item_GuardianAngel']","['TFT7_Soraka', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_SpearOfShojin']",,,,,
1195,TFT6_Augment_RichGetRicher,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_RagewingEmblem,5,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 1, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_LastWhisper']","['TFT7_Ornn', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT7_Item_RagewingEmblemItem', 'TFT_Item_FrozenHeart']","['TFT7_Shyvana', 2, 'TFT_Item_Redemption', 'TFT_Item_TitansResolve', 'TFT_Item_TitansResolve']",,,,
1196,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_PandorasBench,TFT7_Augment_DragonmancerEmblem,2,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 3, 'TFT_Item_UnstableConcoction', 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge']","['TFT7_Volibear', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Zephyr']","['TFT7_Ornn', 2, 'TFT_Item_Redemption', 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_GargoyleStoneplate']","['TFT7_Yasuo', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']",,,,
1197,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_TinyTitans,TFT6_Augment_Diversify2,2,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_Redemption', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_BrambleVest']","['TFT7_Corki', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_DragonPurple', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver']","['TFT7_Sona', 2, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_Redemption', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
1198,TFT7_Augment_CannoneerEmblem,TFT7_Augment_CannoneerRicochet,TFT6_Augment_ThrillOfTheHunt2,1,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_Corki', 3, 'TFT_Item_UnstableConcoction', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor']","['TFT7_Sona', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_IonicSpark', 'TFT_Item_RedBuff']","['TFT7_Bard', 1, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_Pyke', 2, 'TFT7_Item_ShimmerscaleDiamondHands', 'TFT_Item_FrozenHeart', 'TFT_Item_Bloodthirster']",,,,,
1199,TFT6_Augment_BlueBattery2,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_TomeOfTraits1,8,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_Morellonomicon', 'TFT_Item_BrambleVest', 'TFT_Item_FrozenHeart']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Bard', 1, 'TFT7_Item_WhispersEmblemItem', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']",,,,,
1200,TFT6_Augment_JeweledLotus,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_BlueBattery2,4,"['TFT7_Gnar', 2, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_DragonGreen', 1, 'TFT_Item_Bloodthirster', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_Bloodthirster', 'noItems', 'noItems']",,,,,
1201,TFT7_Augment_ClutteredMind,TFT7_Augment_JadeEmblem,TFT7_Augment_UrfsGrabBag1,6,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Redemption', 'TFT_Item_GargoyleStoneplate']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_LastWhisper', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonGreen', 1, 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver', 'TFT7_Item_DragonmancerEmblemItem']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,
